"FileName","FullPath","SizeBytes","SizeMB","LastModified","DuplicateCount"
"NonSquareOperatorException.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\NonSquareOperatorException.html","19170","0.02","2013-04-02 12:29:12","2"
"NonSymmetricMatrixException.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\NonSymmetricMatrixException.html","6276","0.01","2013-04-02 12:29:16","2"
"NonSymmetricMatrixException.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\NonSymmetricMatrixException.html","19078","0.02","2013-04-02 12:29:12","2"
"OpenMapRealMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\OpenMapRealMatrix.html","16128","0.02","2013-04-02 12:29:16","2"
"OpenMapRealMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\OpenMapRealMatrix.html","59692","0.06","2013-04-02 12:29:12","2"
"OpenMapRealVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\OpenMapRealVector.html","22659","0.02","2013-04-02 12:29:16","2"
"OpenMapRealVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\OpenMapRealVector.html","94805","0.09","2013-04-02 12:29:12","2"
"OpenMapRealVector.OpenMapEntry.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\OpenMapRealVector.OpenMapEntry.html","6306","0.01","2013-04-02 12:29:16","2"
"OpenMapRealVector.OpenMapEntry.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\OpenMapRealVector.OpenMapEntry.html","16934","0.02","2013-04-02 12:29:12","2"
"OpenMapRealVector.OpenMapSparseIterator.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\OpenMapRealVector.OpenMapSparseIterator.html","6396","0.01","2013-04-02 12:29:16","2"
"OpenMapRealVector.OpenMapSparseIterator.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\OpenMapRealVector.OpenMapSparseIterator.html","16720","0.02","2013-04-02 12:29:12","2"
"PreconditionedIterativeLinearSolver.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\PreconditionedIterativeLinearSolver.html","9143","0.01","2013-04-02 12:29:16","2"
"PreconditionedIterativeLinearSolver.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\PreconditionedIterativeLinearSolver.html","51872","0.05","2013-04-02 12:29:12","2"
"QRDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\QRDecomposition.html","8148","0.01","2013-04-02 12:29:16","2"
"QRDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\QRDecomposition.html","22027","0.02","2013-04-02 12:29:12","2"
"RealLinearOperator.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealLinearOperator.html","40639","0.04","2013-04-02 12:29:16","2"
"RealLinearOperator.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealLinearOperator.html","21102","0.02","2013-04-02 12:29:12","2"
"RealMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealMatrix.html","158707","0.15","2013-04-02 12:29:16","2"
"RealMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealMatrix.html","136867","0.13","2013-04-02 12:29:12","2"
"RealMatrixChangingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealMatrixChangingVisitor.html","24736","0.02","2013-04-02 12:29:16","2"
"RealMatrixChangingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealMatrixChangingVisitor.html","11459","0.01","2013-04-02 12:29:12","2"
"RealMatrixFormat.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealMatrixFormat.html","10968","0.01","2013-04-02 12:29:16","2"
"RealMatrixFormat.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealMatrixFormat.html","40332","0.04","2013-04-02 12:29:12","2"
"RealMatrixPreservingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealMatrixPreservingVisitor.html","24838","0.02","2013-04-02 12:29:16","2"
"RealMatrixPreservingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealMatrixPreservingVisitor.html","11418","0.01","2013-04-02 12:29:12","2"
"RealVector.Entry.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealVector.Entry.html","13888","0.01","2013-04-02 12:29:16","2"
"RealVector.Entry.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealVector.Entry.html","14645","0.01","2013-04-02 12:29:12","2"
"RealVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealVector.html","175125","0.17","2013-04-02 12:29:16","2"
"RealVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealVector.html","113184","0.11","2013-04-02 12:29:12","2"
"RealVector.SparseEntryIterator.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealVector.SparseEntryIterator.html","6306","0.01","2013-04-02 12:29:16","2"
"RealVector.SparseEntryIterator.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealVector.SparseEntryIterator.html","19145","0.02","2013-04-02 12:29:12","2"
"RealVectorChangingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealVectorChangingVisitor.html","13928","0.01","2013-04-02 12:29:16","2"
"RealVectorChangingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealVectorChangingVisitor.html","11648","0.01","2013-04-02 12:29:12","2"
"RealVectorFormat.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealVectorFormat.html","9049","0.01","2013-04-02 12:29:16","2"
"RealVectorFormat.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealVectorFormat.html","33926","0.03","2013-04-02 12:29:12","2"
"RealVectorPreservingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RealVectorPreservingVisitor.html","13998","0.01","2013-04-02 12:29:16","2"
"RealVectorPreservingVisitor.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RealVectorPreservingVisitor.html","11629","0.01","2013-04-02 12:29:12","2"
"RectangularCholeskyDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RectangularCholeskyDecomposition.html","6326","0.01","2013-04-02 12:29:16","2"
"RectangularCholeskyDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RectangularCholeskyDecomposition.html","19345","0.02","2013-04-02 12:29:12","2"
"RRQRDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\RRQRDecomposition.html","6176","0.01","2013-04-02 12:29:16","2"
"RRQRDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\RRQRDecomposition.html","23134","0.02","2013-04-02 12:29:12","2"
"SingularMatrixException.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SingularMatrixException.html","14505","0.01","2013-04-02 12:29:16","2"
"SingularMatrixException.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SingularMatrixException.html","16720","0.02","2013-04-02 12:29:12","2"
"SingularOperatorException.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SingularOperatorException.html","6256","0.01","2013-04-02 12:29:16","2"
"SingularOperatorException.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SingularOperatorException.html","16803","0.02","2013-04-02 12:29:12","2"
"SingularValueDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SingularValueDecomposition.html","6266","0.01","2013-04-02 12:29:16","2"
"SingularValueDecomposition.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SingularValueDecomposition.html","27138","0.03","2013-04-02 12:29:12","2"
"SparseFieldMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SparseFieldMatrix.html","8391","0.01","2013-04-02 12:29:16","2"
"SparseFieldMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SparseFieldMatrix.html","48019","0.05","2013-04-02 12:29:12","2"
"SparseFieldVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SparseFieldVector.html","15556","0.01","2013-04-02 12:29:16","2"
"SparseFieldVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SparseFieldVector.html","116024","0.11","2013-04-02 12:29:12","2"
"SparseRealMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SparseRealMatrix.html","8346","0.01","2013-04-02 12:29:16","2"
"SparseRealMatrix.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SparseRealMatrix.html","17173","0.02","2013-04-02 12:29:12","2"
"SparseRealVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SparseRealVector.html","8305","0.01","2013-04-02 12:29:16","2"
"SparseRealVector.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SparseRealVector.html","22117","0.02","2013-04-02 12:29:12","2"
"SymmLQ.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\class-use\SymmLQ.html","6066","0.01","2013-04-02 12:29:16","2"
"SymmLQ.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\linear\SymmLQ.html","86183","0.08","2013-04-02 12:29:12","2"
"CentroidCluster.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\CentroidCluster.html","15223","0.01","2013-04-02 12:29:12","2"
"CentroidCluster.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\CentroidCluster.html","10460","0.01","2013-04-02 12:29:16","2"
"Cluster.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\Cluster.html","11340","0.01","2013-04-02 12:29:16","4"
"Cluster.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\Cluster.html","15447","0.01","2013-04-02 12:29:12","4"
"Cluster.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\class-use\Cluster.html","11808","0.01","2013-04-02 12:29:16","4"
"Cluster.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\Cluster.html","16973","0.02","2013-04-02 12:29:12","4"
"Clusterable.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\Clusterable.html","16226","0.02","2013-04-02 12:29:16","4"
"Clusterable.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\Clusterable.html","8880","0.01","2013-04-02 12:29:12","4"
"Clusterable.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\class-use\Clusterable.html","11959","0.01","2013-04-02 12:29:16","4"
"Clusterable.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\Clusterable.html","11881","0.01","2013-04-02 12:29:12","4"
"Clusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\Clusterer.html","9432","0.01","2013-04-02 12:29:16","2"
"Clusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\Clusterer.html","21705","0.02","2013-04-02 12:29:12","2"
"DBSCANClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\DBSCANClusterer.html","6277","0.01","2013-04-02 12:29:16","4"
"DBSCANClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\DBSCANClusterer.html","22136","0.02","2013-04-02 12:29:12","4"
"DBSCANClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\class-use\DBSCANClusterer.html","6297","0.01","2013-04-02 12:29:16","4"
"DBSCANClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\DBSCANClusterer.html","20061","0.02","2013-04-02 12:29:12","4"
"DoublePoint.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\DoublePoint.html","6237","0.01","2013-04-02 12:29:16","2"
"DoublePoint.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\DoublePoint.html","17662","0.02","2013-04-02 12:29:12","2"
"KMeansPlusPlusClusterer.EmptyClusterStrategy.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\KMeansPlusPlusClusterer.EmptyClusterStrategy.html","12722","0.01","2013-04-02 12:29:16","4"
"KMeansPlusPlusClusterer.EmptyClusterStrategy.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\KMeansPlusPlusClusterer.EmptyClusterStrategy.html","21750","0.02","2013-04-02 12:29:12","4"
"KMeansPlusPlusClusterer.EmptyClusterStrategy.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\class-use\KMeansPlusPlusClusterer.EmptyClusterStrategy.html","11544","0.01","2013-04-02 12:29:16","4"
"KMeansPlusPlusClusterer.EmptyClusterStrategy.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\KMeansPlusPlusClusterer.EmptyClusterStrategy.html","21657","0.02","2013-04-02 12:29:12","4"
"KMeansPlusPlusClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\KMeansPlusPlusClusterer.html","10212","0.01","2013-04-02 12:29:16","4"
"KMeansPlusPlusClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\KMeansPlusPlusClusterer.html","31344","0.03","2013-04-02 12:29:12","4"
"KMeansPlusPlusClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\class-use\KMeansPlusPlusClusterer.html","6377","0.01","2013-04-02 12:29:16","4"
"KMeansPlusPlusClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\clustering\KMeansPlusPlusClusterer.html","24853","0.02","2013-04-02 12:29:12","4"
"MultiKMeansPlusPlusClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\class-use\MultiKMeansPlusPlusClusterer.html","6407","0.01","2013-04-02 12:29:16","2"
"MultiKMeansPlusPlusClusterer.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\clustering\MultiKMeansPlusPlusClusterer.html","21459","0.02","2013-04-02 12:29:12","2"
"CanberraDistance.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\distance\CanberraDistance.html","13667","0.01","2013-04-02 12:29:12","2"
"CanberraDistance.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\distance\class-use\CanberraDistance.html","6267","0.01","2013-04-02 12:29:16","2"
"ChebyshevDistance.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\distance\ChebyshevDistance.html","14018","0.01","2013-04-02 12:29:12","2"
"ChebyshevDistance.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\distance\class-use\ChebyshevDistance.html","6277","0.01","2013-04-02 12:29:16","2"
"DistanceMeasure.html","C:\MyData\OLD DOK\PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\distance\class-use\DistanceMeasure.html","16499","0.02","2013-04-02 12:29:16","2"
